Instrument ID;Calendar ID;Segment Code;Post Trade Parameters ID;Price Tick Table ID;ISIN Code;Deletion Date;First Trading Date;Instrument Status;Clearing Type;Delete Orders at EOD;Exchange Market Size;Pre-Trade LIS Value (Currency);Minimum Order Size;Last Trading Day;Lot Size;Security Type;TIDM;Description;SEDOL;ADT (EUR);Currency;Bid Status;DOL Indicator;DOL Section Number;Expiry Source;Issuer Code;Issuer Name;Normal Market Size;Ratio;Settlement Type;Standard Market Size;Instrument Name;DOL Symbol;Unit of Quotation;Max Spread Floor;Max Spread Percentage;Country of Register;Covered Warrant Strike Price;Covered Warrant Expiry;Sector;Multicast ID;Covered Warrant Strike Currency;Covered Warrant Type;Covered Warrant Style;Reference Price;Market ID;Visibility;Mifir Identifier;Mifir Subclass;Static Reference Price Collar Percentage;Dynamic Reference Price Collar Percentage ;Liquid;ADT (Currency);ADNT;RPW Allowed;FISN;Max Order Value Lit (Currency);Max Order Value Dark (Currency);Notional Currency ;Price Notation;Denominated Par Value;Max Order Value Lit Auctions (Currency)
ADESl;GB;GB;Normal;_10;AEDFXA1EN018;;20190708;0;1;1;;114500;;;1;EQ;;ADES INTERNATIONAL HOLDING;;646097.61;USD;;;;;;;;;;;;;;;;;;;;1;;;;13.35;XLON;B;SHRS;;30;10;N;739781.76;9.7668;Y;ADES INTL HLDG LTD VE 1;20000000;200000000;;MONE;;200000000
ADIGl;GB;GB;Normal;10_80;GB0001297562;;20190708;0;1;1;;8945300;;;1;EQ;;ABERDEEN DIVERSIFIED INCOME AN;;686395.59;GBX;;;;;;;;;;;;;;;;;;;;1;;;;107.5;XLON;B;SHRS;;30;10;N;61400144.65;42.41898;Y;ABEN DIVE/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
ADMl;GB;GB;Normal;2000_9000;GB00B02J6398;;20190708;0;1;1;;44726500;;;1;EQ;;ADMIRAL GROUP PLC;;90165339.19;GBX;;;;;;;;;;;;;;;;;;;;1;;;;2014;XLON;B;SHRS;;25;5;Y;8065560086.56999969;2807.54546;Y;ADML GROU/PAR VTG FPD 0.001;2000000000;20000000000;;MONE;;20000000000
AEFSl;GB;GB;Normal;10_80;GG00B6116N85;;20190708;0;1;1;;17890600;;;1;EQ;;ALCENTRA EUROPEAN FLOATING R;;1020965.06;GBX;;;;;;;;;;;;;;;;;;;;1;;;;99.2;XLON;B;SHRS;;30;10;N;91328387.06999999;18.5336;Y;ALCN EUR/NPV VTG FPD;2000000000;20000000000;;MONE;;20000000000
AEMCl;GB;GB;Normal;10_80;GG00B45L2K95;;20190708;0;1;1;;8945300;;;1;EQ;;ABERDEEN EMERGING MARKETS IN;;534477.06;GBX;;;;;;;;;;;;;;;;;;;;1;;;;589;XLON;B;SHRS;;30;10;N;47810576.89;13.66799;Y;ABEN EMER/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
AEPl;GB;GB;Normal;10_80;GB0000365774;;20190708;0;1;1;;2683590;;;1;EQ;;ANGLO-EASTERN PLANTATIONS;;90098.58;GBX;;;;;;;;;;;;;;;;;;;;1;;;;476;XLON;B;SHRS;;30;10;N;8059587.9;16.69961;Y;ANGN PLAN/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
AFRBl;GB;GB;Normal;_10;CY0101380612;;20190708;0;1;1;;17175;;;1;EQ;;AFI DEVELOPMENT PLC - B SHS;;8045.1;USD;;;;;;;;;;;;;;;;;;;;1;;;;0.1945;XLON;B;SHRS;;30;10;N;9211.65;3.44269;Y;AFI DEVELOPMENT/SH;20000000;200000000;;MONE;;200000000
AGKl;GB;GB;Normal;2000_9000;GB00BK1PTB77;;20190708;0;1;1;;35781200;;;1;EQ;;AGGREKO PLC;;29219249.25;GBX;;;;;;;;;;;;;;;;;;;;1;;;;838;XLON;B;SHRS;;25;5;Y;2613749503.17000008;2263.32412;Y;AGGREKO/PAR VTG FPD 0.048329113924;2000000000;20000000000;;MONE;;20000000000
AGTl;GB;GB;Normal;80_600;GB0001335081;;20190708;0;1;1;;17890600;;;1;EQ;;AVI GLOBAL TRUST PLC;;1594641.47;GBX;;;;;;;;;;;;;;;;;;;;1;;;;746;XLON;B;SHRS;;30;10;N;142645463.24000001;155.73518;Y;BRIH EMPI/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
AHTl;GB;GB;Normal;2000_9000;GB0000536739;;20190708;0;1;1;;58144450;;;1;EQ;;ASHTEAD GROUP PLC;;361196421.3;GBX;;;;;;;;;;;;;;;;;;;;1;;;;2176;XLON;B;SHRS;;25;5;Y;32310103474.54999924;6274.01582;Y;ASHD GROU/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
AIBGl;GB;GB;Normal;600_2000;IE00BF0L3536;;20190708;0;1;1;;400000;;;1;EQ;;AIB GROUP PLC;;36608273.07;EUR;;;;;;;;;;;;;;;;;;;;1;;;;2.63;XLON;B;SHRS;;30;10;N;36608273.07;1428.16997;Y;AIB GRP/ORS SHS VTG FPD EUR0.625;20000000;200000000;;MONE;;200000000
AIRl;GB;GB;Normal;10_80;GB00BD736828;;20190708;0;1;1;;5367180;;;1;EQ;;AIR PARTNER PLC;;208512.4;GBX;;;;;;;;;;;;;;;;;;;;1;;;;68.5;XLON;B;SHRS;;30;10;N;18652059.31;27.24391;Y;AIR PART/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
AJOTl;GB;GB;Normal;10_80;GB00BD6H5D36;;20190708;0;1;1;;5367180;;;1;EQ;;AVI JAPAN OPPORTUNITY TRUST;;107428.97;GBX;;;;;;;;;;;;;;;;;;;;1;;;;104.5;XLON;B;SHRS;;30;10;N;9609843.55;11.02084;Y;AVI JAPA/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
ALAIl;GB;GB;Normal;10_80;JE00B44ZTP62;;20190708;0;1;1;;5367180;;;1;EQ;;ABERDEEN LATIN AMERICAN INCO;;100160.88;GBX;;;;;;;;;;;;;;;;;;;;1;;;;73.9;XLON;B;SHRS;;30;10;N;8959691.11;13.79842;Y;ABEN LATI/NPV VTG FPD;2000000000;20000000000;;MONE;;20000000000
ALFl;GB;GB;Normal;_10;GG00BYRGPD65;;20190708;0;1;1;;17175;;;1;EQ;;ALTERNATIVE LIQUIDITY FUND L;;30029.87;USD;;;;;;;;;;;;;;;;;;;;1;;;;0.12;XLON;B;SHRS;;30;10;N;34384.2;1.27668;Y;ALTE LIQU/PAR VTG FPD 0.01;20000000;200000000;;MONE;;200000000
ALMl;GB;GB;Normal;80_600;GB00BLRLH124;;20190708;0;1;1;;17890600;;;1;EQ;;ALLIED MINDS PLC;;1954322.51;GBX;;;;;;;;;;;;;;;;;;;;1;;;;60;XLON;B;SHRS;;30;10;N;174820011.49000001;152.55336;Y;ALLD MIND/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
ALTNl;GB;GB;Normal;_10;GB00B015PT76;;20190708;0;1;1;;1341795;;;1;EQ;;ALTYN PLC;;9557.57;GBX;;;;;;;;;;;;;;;;;;;;1;;;;0.475;XLON;B;SHRS;;30;10;N;854953.63;4.97234;Y;ALTYN/PAR VTG FPD 0.001;2000000000;20000000000;;MONE;;20000000000
ALYl;GB;GB;Normal;10_80;GB0000533728;;20190708;0;1;1;;1341795;;;1;EQ;;ASHLEY (LAURA) HOLDINGS PLC;;36814.51;GBX;;;;;;;;;;;;;;;;;;;;1;;;;1.88;XLON;B;SHRS;;30;10;N;3293168.67;21.16997;Y;ASHLEYLAU/PAR VTG FPD 0.05;2000000000;20000000000;;MONE;;20000000000
HWDNl;GB;GB;Normal;2000_9000;GB0005576813;;20190708;0;1;1;;35781200;;;1;EQ;;HOWDEN JOINERY GROUP PLC;;40522018.29;GBX;;;;;;;;;;;;;;;;;;;;1;;;;522.2;XLON;B;SHRS;;25;5;Y;3624816102.0999999;2852.8419;Y;HWDN JNY/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
HWSLl;GB;GB;Normal;_10;GG00BYMYC345;;20190708;0;1;1;;1341795;;;1;EQ;;HADRIANS WALL SECURED INVEST;;45162.47;GBX;;;;;;;;;;;;;;;;;;;;1;;;;77.5;XLON;B;SHRS;;30;10;N;4039918.67;2.83795;Y;HADS WALL/NPV VTG FPD;2000000000;20000000000;;MONE;;20000000000
IAGl;GB;GB;Normal;2000_9000;ES0177542018;;20190708;0;1;1;;58144450;;;1;EQ;;INTL CONSOLIDATED AIRLINE-DI;;466090590.9;GBX;;;;;;;;;;;;;;;;;;;;1;;;;448.8;XLON;B;SHRS;;25;5;Y;41693201627.77999878;5699.94467;Y;IAG/AC 0.50;2000000000;20000000000;;MONE;;20000000000
IATl;GB;GB;Normal;10_80;GB0004535307;;20190708;0;1;1;;5367180;;;1;EQ;;INVESCO ASIA TRUST PLC-ORD;;255375.12;GBX;;;;;;;;;;;;;;;;;;;;1;;;;271;XLON;B;SHRS;;30;10;N;22844070.78;20.83004;Y;INVO ASIA/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
IBTl;GB;GB;Normal;10_80;GB0004559349;;20190708;0;1;1;;5367180;;;1;EQ;;INTERNATIONAL BIOTECHNOLOGY;;464929.04;GBX;;;;;;;;;;;;;;;;;;;;1;;;;650;XLON;B;SHRS;;30;10;N;41589297.2;49.89329;Y;INTL BIOT/PAR 0.25;2000000000;20000000000;;MONE;;20000000000
ICGCl;GB;GB;Normal;80_600;IE00BLP58571;;20190708;0;1;1;;200000;;;1;EQ;;IRISH CONTINENTAL GROUP PLC;;1910731.29;EUR;;;;;;;;;;;;;;;;;;;;1;;;;4.095;XLON;B;SHRS;;30;10;N;1910731.29;99.09091;Y;ICG/UTS EUR 0.065;20000000;200000000;;MONE;;200000000
ICGTl;GB;GB;Normal;10_80;GB0003292009;;20190708;0;1;1;;8945300;;;1;EQ;;ICG ENTERPRISE TRUST PLC;;633021.25;GBX;;;;;;;;;;;;;;;;;;;;1;;;;874;XLON;B;SHRS;;30;10;N;56625649.49;29.28064;Y;ICG ENTE/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
ICPl;GB;GB;Normal;600_2000;GB00BYT1DJ19;;20190708;0;1;1;;35781200;;;1;EQ;;INTERMEDIATE CAPITAL GROUP;;27162110.81;GBX;;;;;;;;;;;;;;;;;;;;1;;;;1329;XLON;B;SHRS;;25;5;Y;2429732298.28999996;1524.43084;Y;INTE CAPI/PAR VTG FPD 0.2625;2000000000;20000000000;;MONE;;20000000000
IEMl;GB;GB;Normal;10_80;GB0031232498;;20190708;0;1;1;;8945300;;;1;EQ;;IMPAX ENVIRONMENTAL MARKETS;;742743.3;GBX;;;;;;;;;;;;;;;;;;;;1;;;;310;XLON;B;SHRS;;30;10;N;66440616.09;52.92886;Y;IMPX ENVI/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
IGGl;GB;GB;Normal;2000_9000;GB00B06QFB75;;20190708;0;1;1;;35781200;;;1;EQ;;IG GROUP HOLDINGS PLC;;39076521.45;GBX;;;;;;;;;;;;;;;;;;;;1;;;;540.8;XLON;B;SHRS;;25;5;Y;3495512073.26999998;2099.89724;Y;IG GROU/PAR VTG FPD 0.00005;2000000000;20000000000;;MONE;;20000000000
IHPl;GB;GB;Normal;80_600;GB00BD45SH49;;20190708;0;1;1;;26835900;;;1;EQ;;INTEGRAFIN HOLDINGS PLC;;5044918.49;GBX;;;;;;;;;;;;;;;;;;;;1;;;;380;XLON;B;SHRS;;25;5;Y;451283093.60000002;336.97143;Y;INTN HLDG/PAR REG S 0.01;2000000000;20000000000;;MONE;;20000000000
IIIl;GB;GB;Normal;2000_9000;GB00B1YW4409;;20190708;0;1;1;;58144450;;;1;EQ;;3I GROUP PLC;;193924400.1;GBX;;;;;;;;;;;;;;;;;;;;1;;;;1094.5;XLON;B;SHRS;;25;5;Y;17347119362.15000153;3648.03953;Y;3I GR/PAR VTG FPD 0.738636;2000000000;20000000000;;MONE;;20000000000
RTNl;GB;GB;Normal;600_2000;GB00B0YG1K06;;20190708;0;1;1;;26835900;;;1;EQ;;RESTAURANT GROUP PLC;;7635140.49;GBX;;;;;;;;;;;;;;;;;;;;1;;;;136.3;XLON;B;SHRS;;25;5;Y;682986222.25999999;923.60475;N;REST GROU/PAR VTG FPD 0.28125;2000000000;20000000000;;MONE;;20000000000
RTOl;GB;GB;Normal;2000_9000;GB00B082RF11;;20190708;0;1;1;;58144450;;;1;EQ;;RENTOKIL INITIAL PLC;;102788471.2;GBX;;;;;;;;;;;;;;;;;;;;1;;;;451.3;XLON;B;SHRS;;25;5;Y;9194737114.26000023;3769.16601;Y;RENL INIT/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
RYAl;GB;GB;Normal;2000_9000;IE00BYTBXV33;;20190708;0;1;1;;650000;;;1;EQ;;RYANAIR HOLDINGS PLC;;140682283.9;EUR;;;;;;;;;;;;;;;;;;;;1;;;;9.12;XLON;B;SHRS;;25;5;Y;140682283.90000001;4337.24506;Y;RYANAIR/SHS VTG FPD EUR 0.006;20000000;200000000;;MONE;;200000000
S32l;GB;GB;Normal;9000_;AU000000S320;;20190708;0;1;1;;26835900;;;1;EQ;;SOUTH32 LTD;;23353298.85;GBX;;;;;;;;;;;;;;;;;;;;1;;;;155.82;XLON;B;SHRS;;25;5;Y;2089022642.02999997;12291.6;Y;SOUTH32/ORD UNRESTR NPV;2000000000;20000000000;;MONE;;20000000000
SAFEl;GB;GB;Normal;600_2000;GB00B1N7Z094;;20190708;0;1;1;;26835900;;;1;EQ;;SAFESTORE HOLDINGS PLC;;7483419.3;GBX;;;;;;;;;;;;;;;;;;;;1;;;;595.5;XLON;B;SHRS;;25;5;Y;669414306.55999994;661.16206;N;SAFE HLDG/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
SAGAl;GB;GB;Normal;600_2000;GB00BLT1Y088;;20190708;0;1;1;;35781200;;;1;EQ;;SAGA PLC;;29003660.19;GBX;;;;;;;;;;;;;;;;;;;;1;;;;44.44;XLON;B;SHRS;;25;5;Y;2594464414.98000002;1344.86167;Y;SAGA/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
SBRYl;GB;GB;Normal;2000_9000;GB00B019KW72;;20190708;0;1;1;;58144450;;;1;EQ;;SAINSBURY (J) PLC;;147903175.8;GBX;;;;;;;;;;;;;;;;;;;;1;;;;189.5;XLON;B;SHRS;;25;5;Y;13230382784.84000015;4080.58894;Y;SAINSBURY/PAR VTG FPD 0.28571428;2000000000;20000000000;;MONE;;20000000000
SCAMl;GB;GB;Normal;10_80;GB0007873697;;20190708;0;1;1;;5367180;;;1;EQ;;SCOTTISH AMERICAN INV COMP;;478560.49;GBX;;;;;;;;;;;;;;;;;;;;1;;;;415;XLON;B;SHRS;;30;10;N;42808671.81;41.66404;Y;SCOH AMER/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
SCFl;GB;GB;Normal;10_80;GB0007915860;;20190708;0;1;1;;5367180;;;1;EQ;;SCHRODER INCOME GROWTH FUND;;233641.55;GBX;;;;;;;;;;;;;;;;;;;;1;;;;279;XLON;B;SHRS;;30;10;N;20899937.98;22.94467;Y;SCHR INCO/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
SCINl;GB;GB;Normal;80_600;GB0007826091;;20190708;0;1;1;;17890600;;;1;EQ;;SCOTTISH INVESTMENT TRUST;;1059902.56;GBX;;;;;;;;;;;;;;;;;;;;1;;;;814;XLON;B;SHRS;;30;10;N;94811463.62;144.95653;Y;SCOH INV/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
SCPl;GB;GB;Normal;10_80;GB0006108418;;20190708;0;1;1;;5367180;;;1;EQ;;SCHRODER UK MID CAP FUND PLC;;309097.69;GBX;;;;;;;;;;;;;;;;;;;;1;;;;494;XLON;B;SHRS;;30;10;N;27649715.93;26.03558;Y;SCHR UK/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
